,Date,User,Text
866,Sep-30,oldfarmer50,"qbrozen said:
show previous quotes










In the long long ago, I was once hunting for a manual V6 Sebring coupe like that. Never did find one, obviously. Can't recall what I wound up with at that time. I know it was the 3.0 mitsu, so must have been the 2nd gen. That may have been when I wound up with a 350z.
Given a choice I’d take a 350z any day. I wouldn’t trust my ability to judge if a used one was abused or not so given my beer budget I might choose the Chrysler just to have some gears to row. The mileage would be hard to resist.
2019 Kia Soul+, 2015 Mustang GT, 2004 Chevy Van, 2000 Chrysler Sebring convertible"
867,Sep-30,stickguy,"If it’s clean, for that price, seems harmless enough.
2020 Acura RDX tech SH-AWD"
868,Sep-30,qbrozen,"oldfarmer50 said:
show previous quotes










Given a choice I’d take a 350z any day. I wouldn’t trust my ability to judge if a used one was abused or not so given my beer budget I might choose the Chrysler just to have some gears to row. The mileage would be hard to resist.
If that is indeed when it happened, it was likely one of those times where a budget increased significantly. Lol.

Possibly, maybe, it was when I wound up with the $1,000 300z, but I think that came much later.
'07 ML63, '08 Charger R/T Daytona; '67 Coronet R/T; '14 Town&Country Limited; '18 BMW X2. 52-car history and counting!"
869,Sep-30,abacomike,"At 8:00 AM this morning, I received a call from my daughter, crying her heart out - literally - because as she approached her office, her 2010 Honda Accord EX Coupe had just came to a crunching halt. She had to get help from her staff to push the car into the recreation center where she works. I could feel her tears as she went on and on over the fact that she is in trouble and looking for help from dear old Dad.

She told me she was having her car towed to her mechanic's garage to see what could be done. I suggested that she have the car towed to her local Honda Dealership since, as she described what happened to me over the phone, it sounded like either her engine gave out or that something was wrong with the transaxle. She followed my advice and had the car towed to the Honda dealer. I told her I would help her and, after showering and shaving, I drove up to her work and picked her up.

I drove her to her apartment so she could pick up the title to the Honda Accord EX Coupe, her checkbook (which had enough in the account to pay for a nice dinner at Morton's Steakhouse, but not a penny more, and her insurance paper work. I then drove her to the Honda Dealer. She tried out several models and finally landed on a Honda Civic EX Coupe in white with black cloth interior. MSRP was about $24,455 which included shipping. Edmund's stated that the average purchase price was $22,908. Then they added dealers fee of $999, tinting, pinstriping, and a bunch of other BS add-ons for $1800, 7% sales tax (6% + $50.00), DMV stuff, etc., and came up with a price out the door of $27,990. I told them I would give them one price - if they met that price we would buy the car - if not, we walk. My offer was $26,000 out the door. They argued that I was not paying for the dealer fee or the add-ons and wanted the car for dead invoice. I responded ""YES""! After about 20 minutes, he came back and said they couldn't meet my price. Their counter offer was for $26,001.00. They were being cute.

Now that we had arrived at a sales price, we needed to find out if she could finance the car. Her credit history is a bit tarnished - I'm being positive here and that was the best way I could describe her FICO score - so they came up with a 6.1% 75 month loan with Wells Fargo, the only bank willing to finance her purchase. Since she keeps a car for many, many years, she also wanted an extended warranty - so through Berkshire-Hathaway, we added a 6 year 100,000 mile bumper to bumper warranty (3 additional years over and above what Honda Warrants) with no deductibles and no exclusions. Honda dealership accepts that insurance up to $5,000 on a consignment basis. Honda didn't offer an extended warranty on this car. So, we added $1700 for the warranty and she ended up with a payment of $329 a month.

Needless to say, I am exhausted from all the rushing around. I really hated the fact that that dealership had leg up on getting a deal done because the broken axled Accord was in their service department and if we didn't buy a new car there, we would have to pay to have it towed somewhere else.

All in all, it was an experience I never, ever want to go through again for the rest of my life. Besides, It cost me $8000 which is $8000 less I have in reserve and $8000 less the kids will inherit.

UGH!!!
2020 Mercedes E450 4MATIC Sedan"
870,Sep-30,stickguy,"what did they give you for the old Accord? And what exactly was wrong with it?
2020 Acura RDX tech SH-AWD"
871,Sep-27,driver100,"qbrozen said:
show previous quotes
An editorial with no proper referencing nor annotating is not an acceptable source for scientific claims.

The mythbusters one is better, although still significantly flawed.
I saw it on the internet.
The article had enough facts to make it legit IMO.
2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
872,Sep-27,snakeweasel,"imidazol97 said:
show previous quotes





There's a similarity between the bikes with loud pipes and the dangerous driving types to the drivers of usually Hondas with fart can or no can exhausts, primer paint, and dangerous driving habits of cutting in and out and zooming through lights at the end of the yellow.

Interestingly, decades ago I noticed the same characteristics in the Volkswagen drivers in their bugs. The would cut in and out because they felt they were smaller and more agile AND they often had loud exhausts, the most flamboyant of those with exhaust pipes sticking up like giant fingers.





Not to mention the noise some of those stereos put out with the bass turned up so high that they shake nearby buildings.
2008 Sebring Ragtop, 2011 Hyundai Sonata, 2014 BMW 428i convertible, 2015 Honda CTX700D"
873,Sep-27,driver100,"snakeweasel said:
show previous quotes
I find that hard to believe, especially given the fact that I can go further on a gallon of gas on the bike than any car out there.
Turns out the average motorcycle is 10 times more polluting per mile than a passenger car, light truck or SUV. It seems counter-intuitive, because motorcycles are about twice as fuel-efficient as cars and emit a lot less C02.

So what gives?
Although motorcycles and scooters comprise 3.6 percent of registered vehicles in California and 1 percent of vehicle miles traveled, they account for 10 percent of passenger vehicles' smog-forming emissions.

Motorcycle engines are twice as efficient as automobile engines, so they generally emit less carbon dioxide. But they emit large amounts of nitrogen oxides, which along with hydrocarbons and carbon monoxide are measured by state and federal air quality regulators to determine whether vehicles meet emissions rules.

Here is the full article....not scientific enough for some.....believe it or not.
https://www.wired.com/2008/06/motorcycles-pol/#:~:text=Turns out the average motorcycle,emit a lot less C02.
2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
874,Sep-27,graphicguy,"oldfarmer50 said:
show previous quotes
You just answered your own question. Would you want those jamokes driving a $35k piece of inventory?
“Jamokes”....that’s funny. I’ve never heard that term before. Point well taken, though.
2019 Kia Stinger GT2"
875,Sep-27,imidazol97,"snakeweasel said:
show previous quotes









Not to mention the noise some of those stereos put out with the bass turned up so high that they shake nearby buildings.
Early in the spring/summer because there were few if any cruise-ins, a few local towns had cruise nights, where cars just cruised the main streets like _I_ used to do back in the 60s. There were several of the loud small Hondas and other with fart can type exhausts, along with several loud pickup trucks. The little cars started getting stopped by the police because of their aggressive driving on the back loop parts of the cruise pattern.

The police were very tolerant of the driving and noise for a few weeks, but some kept pushing it more and more.

2014 Malibu 2LT, 2008 Cobalt 2LT, 2015 Cruze 2LT,"
876,Sep-27,imidazol97,"My opinion of who rode motorcycles got an education in the 1982 Worlds Fair era at Knoxville. We had been taking trips to the Smokey Mts frequently and wanted to stay in Pigeon Forge/Gatlinburg, but motels there were way over priced because of the Worlds Fair 30 miles away in Knoxville TN. I guess they were selling the sizzle of staying in the Smokey Mts. to those also hitting the world fair.

We just wanted the steak. So we found a brand name motel in East Knoxville was way cheap. However, a ""gang"" of motorcycles with sidecars and long seats started arriving. A group of cyclists were having or going to a get together. Turns out, they were dentists, IIRC. Most cycles were Gold Wings but lots of Harley models and a few others.
2014 Malibu 2LT, 2008 Cobalt 2LT, 2015 Cruze 2LT,"
877,Sep-27,cdnpinhead,"Yeah, hecks angels for sure.
'08 Acura TSX, '17 Subaru Forester"
878,Sep-27,qbrozen,"Motorcycles are safer than cars. Between 2010 and 2020, the serious injury and death rate for motorcycles was less than automobiles by a factor of 25x. Meanwhile, when taken on a per passenger per mile basis, 

There, I wrote it on the internet, so it must be true.
'07 ML63, '08 Charger R/T Daytona; '67 Coronet R/T; '14 Town&Country Limited; '18 BMW X2. 52-car history and counting!"
